collection_time_utc,source_weather,source_air,source_city_selection,units_weather,country_code,country_name,country_capital,country_population,continent,city_name,city_name_ascii,city_population,population_rank_in_country,city_timezone_geonames,geonames_feature_code,city_dem,geonameid,geonames_modification_date,geo_lat,geo_lon,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,timezone_shift_seconds,weather_time_unix,weather_time_utc,sunrise_unix,sunrise_utc,sunset_unix,sunset_utc,station_country,station_type,city_id_openweather,city_name_api,cod,wind_compass,is_daytime,temp_category,comfort_proxy,has_rain,has_snow,air_time_unix,air_time_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,aqi_label,pm25_category,weather_datetime_utc,air_datetime_utc,year,month,day,hour,day_of_week,is_weekend,season,temp_humidity_interaction,wind_pm25_interaction,pressure_temp_interaction,target_aqi_class,target_pm25,target_pm10
2026-04-24T07:07:29.647353+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SG,Singapore,Singapore,5638676,AS,Bedok New Town,Bedok New Town,276990,3,Asia/Singapore,PPL,9,1884382,2024-04-03,1.32639,103.94167,803,Clouds,broken clouds,04d,31.63,38.63,30.97,32.02,1006,72,1006,1006,8000,4.63,30,,75,0.0,0.0,0.0,0.0,28800,1777014449,2026-04-24T07:07:29+00:00,1776985060,2026-04-23T22:57:40+00:00,1777028813,2026-04-24T11:06:53+00:00,SG,stations,1880216,Tampines Estate,200,NNE,1,hot,38.83,0,0,1777014449,2026-04-24T07:07:29+00:00,1,2.34,3.28,125.77,0.02,0.3,20.92,0.21,3.27,good,low,2026-04-24 07:07:29+00:00,2026-04-24 07:07:29+00:00,2026,4,24,7,4,0,spring,2277.36,10.8342,31819.78,1,2.34,3.28
2026-04-24T07:07:29.817348+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SI,Slovenia,Ljubljana,2067372,EU,Ljubljana,Ljubljana,272220,1,Europe/Ljubljana,PPLC,295,3196359,2019-09-05,46.05108,14.50513,800,Clear,clear sky,01d,11.3,10.39,8.48,11.3,1019,73,1019,968,10000,1.03,0,,0,0.0,0.0,0.0,0.0,7200,1777014173,2026-04-24T07:02:53+00:00,1777003217,2026-04-24T04:00:17+00:00,1777053581,2026-04-24T17:59:41+00:00,SI,stations,3239318,Ljubljana,200,N,1,mild,18.6,0,0,1777014449,2026-04-24T07:07:29+00:00,2,11.05,12.97,160.19,1.11,4.69,61.36,0.96,4.03,fair,moderate,2026-04-24 07:02:53+00:00,2026-04-24 07:07:29+00:00,2026,4,24,7,4,0,spring,824.9000000000001,11.3815,11514.7,2,11.05,12.97
2026-04-24T07:07:29.990344+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SI,Slovenia,Ljubljana,2067372,EU,Maribor,Maribor,96209,2,Europe/Ljubljana,PPLA,262,3195506,2026-04-14,46.55583,15.64593,800,Clear,clear sky,01d,13.9,12.6,12.21,14.94,1019,48,1019,967,10000,2.68,158,4.02,0,0.0,0.0,0.0,0.0,7200,1777014449,2026-04-24T07:07:29+00:00,1777002880,2026-04-24T03:54:40+00:00,1777053370,2026-04-24T17:56:10+00:00,SI,stations,3195506,Maribor,200,SSE,1,mild,18.7,0,0,1777014449,2026-04-24T07:07:29+00:00,2,12.19,14.88,157.08,2.72,5.53,45.36,0.31,3.35,fair,moderate,2026-04-24 07:07:29+00:00,2026-04-24 07:07:29+00:00,2026,4,24,7,4,0,spring,667.2,32.669200000000004,14164.1,2,12.19,14.88
2026-04-24T07:07:30.160639+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SI,Slovenia,Ljubljana,2067372,EU,Celje,Celje,38059,3,Europe/Ljubljana,PPLA,240,3202781,2026-04-14,46.23092,15.26044,800,Clear,clear sky,01d,13.01,11.54,13.01,14.79,1019,45,1019,970,10000,1.02,223,1.27,0,0.0,0.0,0.0,0.0,7200,1777014450,2026-04-24T07:07:30+00:00,1777003013,2026-04-24T03:56:53+00:00,1777053422,2026-04-24T17:57:02+00:00,SI,stations,3202781,Celje,200,SW,1,mild,17.51,0,0,1777014450,2026-04-24T07:07:30+00:00,2,13.16,15.37,159.18,1.3,5.45,83.69,1.21,4.25,fair,moderate,2026-04-24 07:07:30+00:00,2026-04-24 07:07:30+00:00,2026,4,24,7,4,0,spring,585.45,13.4232,13257.19,2,13.16,15.37
2026-04-24T07:07:30.329483+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SK,Slovakia,Bratislava,5447011,EU,Bratislava,Bratislava,423737,1,Europe/Bratislava,PPLC,157,3060972,2026-01-18,48.14816,17.10674,800,Clear,clear sky,01d,12.03,10.75,11.53,13.68,1018,56,1018,996,10000,5.14,310,,0,0.0,0.0,0.0,0.0,7200,1777014044,2026-04-24T07:00:44+00:00,1777002323,2026-04-24T03:45:23+00:00,1777053225,2026-04-24T17:53:45+00:00,SK,stations,3060972,Bratislava,200,NW,1,mild,17.63,0,0,1777014450,2026-04-24T07:07:30+00:00,2,7.83,10.13,164.98,1.96,5.26,67.83,1.2,8.27,fair,low,2026-04-24 07:00:44+00:00,2026-04-24 07:07:30+00:00,2026,4,24,7,4,0,spring,673.68,40.246199999999995,12246.539999999999,2,7.83,10.13
2026-04-24T07:07:30.502253+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SK,Slovakia,Bratislava,5447011,EU,Košice,Kosice,225044,2,Europe/Bratislava,PPLA,205,724443,2026-04-14,48.71441,21.25802,800,Clear,clear sky,01d,12.37,10.84,12.17,14.07,1014,45,1014,973,10000,4.12,30,,0,0.0,0.0,0.0,0.0,7200,1777014450,2026-04-24T07:07:30+00:00,1777001252,2026-04-24T03:27:32+00:00,1777052305,2026-04-24T17:38:25+00:00,SK,stations,724443,Košice,200,NNE,1,mild,16.87,0,0,1777014450,2026-04-24T07:07:30+00:00,2,9.32,11.74,142.07,0.38,1.7,68.35,1.2,10.48,fair,low,2026-04-24 07:07:30+00:00,2026-04-24 07:07:30+00:00,2026,4,24,7,4,0,spring,556.65,38.3984,12543.179999999998,2,9.32,11.74
2026-04-24T07:07:30.678847+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SK,Slovakia,Bratislava,5447011,EU,Petržalka,Petrzalka,112380,3,Europe/Bratislava,PPL,141,3058213,2025-06-07,48.12331,17.12866,800,Clear,clear sky,01d,12.44,11.28,11.61,14.33,1018,59,1018,997,10000,5.14,300,,0,0.0,0.0,0.0,0.0,7200,1777014450,2026-04-24T07:07:30+00:00,1777002322,2026-04-24T03:45:22+00:00,1777053216,2026-04-24T17:53:36+00:00,SK,stations,3060972,Bratislava,200,WNW,1,mild,18.34,0,0,1777014450,2026-04-24T07:07:30+00:00,2,7.83,10.13,164.98,1.96,5.26,67.83,1.2,8.27,fair,low,2026-04-24 07:07:30+00:00,2026-04-24 07:07:30+00:00,2026,4,24,7,4,0,spring,733.9599999999999,40.246199999999995,12663.92,2,7.83,10.13
2026-04-24T07:07:30.854512+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SL,Sierra Leone,Freetown,7650154,AF,Freetown,Freetown,802639,1,Africa/Freetown,PPLC,38,2409306,2024-01-18,8.48714,-13.2356,804,Clouds,overcast clouds,04d,25.08,25.55,25.08,25.08,1011,73,1011,1008,10000,2.83,277,3.66,100,0.0,0.0,0.0,0.0,0,1777014450,2026-04-24T07:07:30+00:00,1777012781,2026-04-24T06:39:41+00:00,1777057331,2026-04-24T19:02:11+00:00,SL,stations,2409306,Freetown,200,W,1,warm,32.38,0,0,1777014450,2026-04-24T07:07:30+00:00,3,9.98,77.96,100.73,0.0,0.61,67.19,0.7,0.0,moderate,low,2026-04-24 07:07:30+00:00,2026-04-24 07:07:30+00:00,2026,4,24,7,4,0,spring,1830.84,28.2434,25355.879999999997,3,9.98,77.96
2026-04-24T07:07:31.029111+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SL,Sierra Leone,Freetown,7650154,AF,Bo,Bo,174354,2,Africa/Freetown,PPLA,104,2410048,2026-04-14,7.96472,-11.73833,804,Clouds,overcast clouds,04d,22.09,22.78,22.09,22.09,1011,93,1011,999,10000,0.92,9,1.53,100,0.0,0.0,0.0,0.0,0,1777014450,2026-04-24T07:07:30+00:00,1777012451,2026-04-24T06:34:11+00:00,1777056942,2026-04-24T18:55:42+00:00,SL,stations,2410048,Bo,200,N,1,warm,31.39,0,0,1777014451,2026-04-24T07:07:31+00:00,3,12.91,82.86,98.94,0.0,0.48,50.36,0.45,0.0,moderate,moderate,2026-04-24 07:07:30+00:00,2026-04-24 07:07:31+00:00,2026,4,24,7,4,0,spring,2054.37,11.8772,22332.99,3,12.91,82.86
2026-04-24T07:07:31.203127+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SL,Sierra Leone,Freetown,7650154,AF,Kenema,Kenema,143137,3,Africa/Freetown,PPLA,182,2407790,2026-04-14,7.87687,-11.19025,804,Clouds,overcast clouds,04d,21.55,22.29,21.55,21.55,1012,97,1012,991,10000,1.16,58,2.24,100,0.0,0.0,0.0,0.0,0,1777014451,2026-04-24T07:07:31+00:00,1777012325,2026-04-24T06:32:05+00:00,1777056805,2026-04-24T18:53:25+00:00,SL,stations,2407790,Kenema,200,ENE,1,warm,31.25,0,0,1777014451,2026-04-24T07:07:31+00:00,3,13.55,72.27,104.14,0.0,0.5,45.53,0.39,0.0,moderate,moderate,2026-04-24 07:07:31+00:00,2026-04-24 07:07:31+00:00,2026,4,24,7,4,0,spring,2090.35,15.718,21808.600000000002,3,13.55,72.27
2026-04-24T07:07:31.374921+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SN,Senegal,Dakar,15854360,AF,Dakar,Dakar,2646503,1,Africa/Dakar,PPLC,12,2253354,2024-07-27,14.6937,-17.44406,800,Clear,clear sky,01d,20.14,20.56,20.07,20.14,1012,90,1012,1012,10000,4.02,51,8.94,0,0.0,0.0,0.0,0.0,0,1777014397,2026-04-24T07:06:37+00:00,1777013431,2026-04-24T06:50:31+00:00,1777058701,2026-04-24T19:25:01+00:00,SN,stations,2253354,Dakar,200,NE,1,warm,29.14,0,0,1777014451,2026-04-24T07:07:31+00:00,2,6.44,26.19,108.21,0.0,0.93,78.12,1.34,0.0,fair,low,2026-04-24 07:06:37+00:00,2026-04-24 07:07:31+00:00,2026,4,24,7,4,0,spring,1812.6000000000001,25.8888,20381.68,2,6.44,26.19
2026-04-24T07:07:31.552249+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SN,Senegal,Dakar,15854360,AF,Touba,Touba,1120824,2,Africa/Dakar,PPL,47,2244322,2025-12-15,14.86229,-15.87532,803,Clouds,broken clouds,04d,19.21,18.91,19.21,19.21,1011,66,1011,1006,10000,5.01,334,10.59,56,0.0,0.0,0.0,0.0,0,1777014451,2026-04-24T07:07:31+00:00,1777013044,2026-04-24T06:44:04+00:00,1777058334,2026-04-24T19:18:54+00:00,SN,stations,2244322,Touba,200,NNW,1,mild,25.81,0,0,1777014451,2026-04-24T07:07:31+00:00,3,13.25,75.2,117.22,0.0,0.85,69.65,0.84,0.47,moderate,moderate,2026-04-24 07:07:31+00:00,2026-04-24 07:07:31+00:00,2026,4,24,7,4,0,spring,1267.8600000000001,66.3825,19421.31,3,13.25,75.2
2026-04-24T07:07:31.732697+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SN,Senegal,Dakar,15854360,AF,Pikine,Pikine,874062,3,Africa/Dakar,PPL,17,2246678,2012-12-05,14.76457,-17.39071,801,Clouds,few clouds,02d,20.11,20.53,20.11,20.11,1012,90,1012,1012,10000,4.02,51,8.94,11,0.0,0.0,0.0,0.0,0,1777014451,2026-04-24T07:07:31+00:00,1777013414,2026-04-24T06:50:14+00:00,1777058692,2026-04-24T19:24:52+00:00,SN,stations,2246678,Pikine,200,NE,1,warm,29.11,0,0,1777014451,2026-04-24T07:07:31+00:00,2,6.67,26.86,107.88,0.0,1.27,77.21,1.54,0.0,fair,low,2026-04-24 07:07:31+00:00,2026-04-24 07:07:31+00:00,2026,4,24,7,4,0,spring,1809.8999999999999,26.813399999999998,20351.32,2,6.67,26.86
2026-04-24T07:07:31.911965+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SO,Somalia,Mogadishu,15008154,AF,Mogadishu,Mogadishu,2587183,1,Africa/Mogadishu,PPLC,12,53654,2025-10-18,2.03711,45.34375,804,Clouds,overcast clouds,04d,27.85,31.03,27.85,27.85,1010,75,1010,1009,10000,2.92,280,3.14,98,0.0,0.0,0.0,0.0,10800,1777014451,2026-04-24T07:07:31+00:00,1776999083,2026-04-24T02:51:23+00:00,1777042914,2026-04-24T15:01:54+00:00,SO,stations,53654,Mogadishu,200,W,1,warm,35.35,0,0,1777014451,2026-04-24T07:07:31+00:00,1,1.15,1.96,65.7,0.01,0.04,22.63,0.03,0.04,good,low,2026-04-24 07:07:31+00:00,2026-04-24 07:07:31+00:00,2026,4,24,7,4,0,spring,2088.75,3.3579999999999997,28128.5,1,1.15,1.96
2026-04-24T07:07:32.083503+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SO,Somalia,Mogadishu,15008154,AF,Borama,Borama,597842,2,Africa/Mogadishu,PPL,1468,64021,2023-11-30,9.93611,43.18278,804,Clouds,overcast clouds,04d,26.36,26.36,26.36,26.36,1010,45,1010,857,10000,5.28,144,5.17,100,0.0,0.0,0.0,0.0,10800,1777014452,2026-04-24T07:07:32+00:00,1776999162,2026-04-24T02:52:42+00:00,1777043872,2026-04-24T15:17:52+00:00,SO,stations,8045596,Baki,200,SE,1,warm,30.86,0,0,1777014452,2026-04-24T07:07:32+00:00,1,1.03,3.01,95.14,0.05,0.4,16.71,0.07,2.75,good,low,2026-04-24 07:07:32+00:00,2026-04-24 07:07:32+00:00,2026,4,24,7,4,0,spring,1186.2,5.438400000000001,26623.6,1,1.03,3.01
2026-04-24T07:07:32.256052+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SO,Somalia,Mogadishu,15008154,AF,Hargeysa,Hargeysa,477876,3,Africa/Mogadishu,PPLA,1261,57289,2026-04-14,9.56,44.065,804,Clouds,overcast clouds,04d,26.36,26.36,26.36,26.36,1011,49,1011,877,10000,6.77,159,6.73,96,0.0,0.0,0.0,0.0,10800,1777014452,2026-04-24T07:07:32+00:00,1776998972,2026-04-24T02:49:32+00:00,1777043639,2026-04-24T15:13:59+00:00,SO,stations,57289,Hargeisa,200,SSE,1,warm,31.26,0,0,1777014452,2026-04-24T07:07:32+00:00,1,0.53,1.99,70.26,0.02,0.1,15.29,0.02,0.43,good,low,2026-04-24 07:07:32+00:00,2026-04-24 07:07:32+00:00,2026,4,24,7,4,0,spring,1291.6399999999999,3.5881,26649.96,1,0.53,1.99
2026-04-24T07:07:32.432489+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SR,Suriname,Paramaribo,575991,SA,Paramaribo,Paramaribo,223757,1,America/Paramaribo,PPLC,5,3383330,2019-09-05,5.86638,-55.16682,804,Clouds,overcast clouds,04n,22.78,23.62,22.78,22.78,1011,96,1011,1010,10000,2.35,117,4.8,100,0.0,0.0,0.0,0.0,-10800,1777014452,2026-04-24T07:07:32+00:00,1777022989,2026-04-24T09:29:49+00:00,1777067247,2026-04-24T21:47:27+00:00,SR,stations,3383330,Paramaribo,200,ESE,0,warm,32.38,0,0,1777014452,2026-04-24T07:07:32+00:00,1,0.5,0.5,77.72,0.0,0.23,2.88,0.05,0.01,good,low,2026-04-24 07:07:32+00:00,2026-04-24 07:07:32+00:00,2026,4,24,7,4,0,spring,2186.88,1.175,23030.58,1,0.5,0.5
2026-04-24T07:07:32.607286+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SR,Suriname,Paramaribo,575991,SA,Lelydorp,Lelydorp,18223,2,America/Paramaribo,PPLA,8,3383714,2026-04-14,5.7,-55.23333,804,Clouds,overcast clouds,04n,21.95,22.81,21.95,21.95,1011,100,1011,1009,10000,0.88,105,4.71,100,0.0,0.0,0.0,0.0,-10800,1777014452,2026-04-24T07:07:32+00:00,1777023014,2026-04-24T09:30:14+00:00,1777067254,2026-04-24T21:47:34+00:00,SR,stations,3383714,Lelydorp,200,ESE,0,warm,31.95,0,0,1777014452,2026-04-24T07:07:32+00:00,1,0.53,0.54,63.22,0.0,0.17,2.04,0.04,0.01,good,low,2026-04-24 07:07:32+00:00,2026-04-24 07:07:32+00:00,2026,4,24,7,4,0,spring,2195.0,0.46640000000000004,22191.45,1,0.53,0.54
2026-04-24T07:07:32.783116+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SS,South Sudan,Juba,8260490,AF,Juba,Juba,450000,1,Africa/Juba,PPLC,518,373303,2020-07-12,4.85165,31.58247,803,Clouds,broken clouds,04d,29.07,30.41,29.07,29.07,1009,55,1009,952,10000,2.48,177,4.02,72,0.0,0.0,0.0,0.0,7200,1777014452,2026-04-24T07:07:32+00:00,1777002230,2026-04-24T03:43:50+00:00,1777046371,2026-04-24T15:59:31+00:00,SS,stations,373303,Juba,200,S,1,warm,34.57,0,0,1777014452,2026-04-24T07:07:32+00:00,1,1.76,2.88,158.04,0.09,0.72,23.26,0.09,0.63,good,low,2026-04-24 07:07:32+00:00,2026-04-24 07:07:32+00:00,2026,4,24,7,4,0,spring,1598.85,4.3648,29331.63,1,1.76,2.88
2026-04-24T07:07:32.960080+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SS,South Sudan,Juba,8260490,AF,Winejok,Winejok,300000,2,Africa/Juba,PPL,419,363807,2020-08-13,9.01222,27.57081,804,Clouds,overcast clouds,04d,30.92,32.11,30.92,30.92,1008,48,1008,962,10000,3.67,194,4.41,100,0.0,0.0,0.0,0.0,7200,1777014452,2026-04-24T07:07:32+00:00,1777002960,2026-04-24T03:56:00+00:00,1777047567,2026-04-24T16:19:27+00:00,SS,stations,364367,Aweil,200,SSW,1,hot,35.72,0,0,1777014452,2026-04-24T07:07:32+00:00,1,0.77,1.87,108.14,0.03,0.19,18.12,0.01,0.63,good,low,2026-04-24 07:07:32+00:00,2026-04-24 07:07:32+00:00,2026,4,24,7,4,0,spring,1484.16,2.8259,31167.36,1,0.77,1.87
2026-04-24T07:07:33.174776+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SS,South Sudan,Juba,8260490,AF,Yei,Yei,260720,3,Africa/Juba,PPL,836,363619,2022-01-10,4.09444,30.67639,803,Clouds,broken clouds,04d,26.51,26.51,26.51,26.51,1010,64,1010,919,10000,1.88,192,4.09,69,0.0,0.0,0.0,0.0,7200,1777014453,2026-04-24T07:07:33+00:00,1777002489,2026-04-24T03:48:09+00:00,1777046547,2026-04-24T16:02:27+00:00,SS,stations,363619,Yei,200,SSW,1,warm,32.91,0,0,1777014453,2026-04-24T07:07:33+00:00,1,4.43,5.98,161.3,0.06,0.28,16.83,0.05,0.42,good,low,2026-04-24 07:07:33+00:00,2026-04-24 07:07:33+00:00,2026,4,24,7,4,0,spring,1696.64,8.328399999999998,26775.100000000002,1,4.43,5.98
2026-04-24T07:07:33.349476+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,ST,Sao Tome and Principe,Sao Tome,197700,AF,São Tomé,Sao Tome,53300,1,Africa/Sao_Tome,PPLC,140,2410763,2025-01-07,0.33756,6.7299,804,Clouds,overcast clouds,04d,27.35,30.77,27.35,27.35,1010,82,1010,1009,10000,3.0,201,3.69,100,0.0,0.0,0.0,0.0,0,1777014453,2026-04-24T07:07:33+00:00,1777008442,2026-04-24T05:27:22+00:00,1777052088,2026-04-24T17:34:48+00:00,ST,stations,2410763,São Tomé,200,SSW,1,warm,35.55,0,0,1777014453,2026-04-24T07:07:33+00:00,1,1.43,2.29,85.69,0.0,0.06,30.83,0.04,0.0,good,low,2026-04-24 07:07:33+00:00,2026-04-24 07:07:33+00:00,2026,4,24,7,4,0,spring,2242.7000000000003,4.29,27623.5,1,1.43,2.29
2026-04-24T07:07:33.528586+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SV,El Salvador,San Salvador,6420744,NA,San Salvador,San Salvador,525990,1,America/El_Salvador,PPLC,653,3583361,2019-09-05,13.68935,-89.18718,500,Rain,light rain,10n,21.72,22.06,21.72,21.72,1012,81,1012,943,10000,1.35,265,2.48,99,0.31,0.0,0.0,0.0,-21600,1777014295,2026-04-24T07:04:55+00:00,1777030703,2026-04-24T11:38:23+00:00,1777075862,2026-04-25T00:11:02+00:00,SV,stations,3583361,San Salvador,200,W,0,warm,29.82,1,0,1777014453,2026-04-24T07:07:33+00:00,1,9.57,10.11,120.33,0.0,0.19,53.41,0.55,0.0,good,low,2026-04-24 07:04:55+00:00,2026-04-24 07:07:33+00:00,2026,4,24,7,4,0,spring,1759.32,12.919500000000001,21980.64,1,9.57,10.11
2026-04-24T07:07:33.708562+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SV,El Salvador,San Salvador,6420744,NA,Soyapango,Soyapango,329708,2,America/El_Salvador,PPL,634,3583096,2014-07-20,13.71024,-89.13989,500,Rain,light rain,10n,21.74,22.08,21.74,21.74,1012,81,1012,941,10000,0.95,253,1.61,100,0.34,0.0,0.0,0.0,-21600,1777014453,2026-04-24T07:07:33+00:00,1777030690,2026-04-24T11:38:10+00:00,1777075852,2026-04-25T00:10:52+00:00,SV,stations,3583096,Soyapango,200,WSW,0,warm,29.84,1,0,1777014453,2026-04-24T07:07:33+00:00,1,9.57,10.11,120.33,0.0,0.19,53.41,0.55,0.0,good,low,2026-04-24 07:07:33+00:00,2026-04-24 07:07:33+00:00,2026,4,24,7,4,0,spring,1760.9399999999998,9.0915,22000.879999999997,1,9.57,10.11
2026-04-24T07:07:33.886855+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SV,El Salvador,San Salvador,6420744,NA,San Miguel,San Miguel,247126,3,America/El_Salvador,PPLA,130,3583446,2026-04-14,13.48261,-88.18211,804,Clouds,overcast clouds,04n,24.43,25.2,24.43,24.43,1011,87,1011,977,10000,0.86,297,0.89,95,0.0,0.0,0.0,0.0,-21600,1777014453,2026-04-24T07:07:33+00:00,1777030474,2026-04-24T11:34:34+00:00,1777075608,2026-04-25T00:06:48+00:00,SV,stations,3583446,San Miguel,200,WNW,0,warm,33.13,0,0,1777014453,2026-04-24T07:07:33+00:00,2,12.43,13.69,115.67,0.0,0.23,50.85,2.16,0.0,fair,moderate,2026-04-24 07:07:33+00:00,2026-04-24 07:07:33+00:00,2026,4,24,7,4,0,spring,2125.41,10.6898,24698.73,2,12.43,13.69
2026-04-24T07:07:34.063728+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SY,Syria,Damascus,16906283,AS,Aleppo,Aleppo,2098210,1,Asia/Damascus,PPLA,401,170063,2026-04-14,36.20124,37.16117,800,Clear,clear sky,01d,18.06,17.33,18.06,18.06,1012,54,1012,962,10000,3.3,271,3.85,3,0.0,0.0,0.0,0.0,10800,1777014454,2026-04-24T07:07:34+00:00,1776998807,2026-04-24T02:46:47+00:00,1777047117,2026-04-24T16:11:57+00:00,SY,stations,170063,Aleppo,200,W,1,mild,23.46,0,0,1777014454,2026-04-24T07:07:34+00:00,2,10.47,13.71,119.52,0.33,1.35,99.08,7.45,2.15,fair,moderate,2026-04-24 07:07:34+00:00,2026-04-24 07:07:34+00:00,2026,4,24,7,4,0,spring,975.2399999999999,34.551,18276.719999999998,2,10.47,13.71
2026-04-24T07:07:34.237921+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SY,Syria,Damascus,16906283,AS,Damascus,Damascus,1569394,2,Asia/Damascus,PPLC,701,170654,2019-09-05,33.5102,36.29128,800,Clear,clear sky,01d,20.63,19.58,17.42,20.63,1012,32,1012,926,10000,0.89,264,0.89,0,0.0,0.0,0.0,0.0,10800,1777014255,2026-04-24T07:04:15+00:00,1776999245,2026-04-24T02:54:05+00:00,1777047096,2026-04-24T16:11:36+00:00,SY,stations,170654,Damascus,200,W,1,warm,23.83,0,0,1777014454,2026-04-24T07:07:34+00:00,3,7.99,12.09,129.2,1.28,5.04,107.79,7.61,4.72,moderate,low,2026-04-24 07:04:15+00:00,2026-04-24 07:07:34+00:00,2026,4,24,7,4,0,spring,660.16,7.1111,20877.559999999998,3,7.99,12.09
2026-04-24T07:07:34.419738+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SY,Syria,Damascus,16906283,AS,Homs,Homs,775404,3,Asia/Damascus,PPLA,508,169577,2026-04-14,34.72405,36.72559,804,Clouds,overcast clouds,04d,18.65,17.43,18.65,18.65,1012,33,1012,950,10000,2.12,277,2.37,100,0.0,0.0,0.0,0.0,10800,1777014454,2026-04-24T07:07:34+00:00,1776999039,2026-04-24T02:50:39+00:00,1777047094,2026-04-24T16:11:34+00:00,SY,stations,169577,Homs,200,W,1,mild,21.95,0,0,1777014454,2026-04-24T07:07:34+00:00,2,12.01,14.3,134.68,5.44,15.53,91.54,20.79,16.21,fair,moderate,2026-04-24 07:07:34+00:00,2026-04-24 07:07:34+00:00,2026,4,24,7,4,0,spring,615.4499999999999,25.4612,18873.8,2,12.01,14.3
2026-04-24T07:07:34.594717+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SZ,Eswatini,Mbabane,1136191,AF,Manzini,Manzini,110537,1,Africa/Mbabane,PPLA,601,934995,2026-04-14,-26.49884,31.38004,804,Clouds,overcast clouds,04d,14.17,13.94,14.17,14.17,1025,88,1025,955,10000,0.94,268,1.73,100,0.0,0.0,0.0,0.0,7200,1777014454,2026-04-24T07:07:34+00:00,1777004082,2026-04-24T04:14:42+00:00,1777044617,2026-04-24T15:30:17+00:00,SZ,stations,934995,Manzini,200,W,1,mild,22.97,0,0,1777014454,2026-04-24T07:07:34+00:00,1,1.09,3.91,67.11,0.19,1.31,37.84,0.62,0.63,good,low,2026-04-24 07:07:34+00:00,2026-04-24 07:07:34+00:00,2026,4,24,7,4,0,spring,1246.96,1.0246,14524.25,1,1.09,3.91
2026-04-24T07:07:34.767927+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,SZ,Eswatini,Mbabane,1136191,AF,Mbabane,Mbabane,76218,2,Africa/Mbabane,PPLC,1209,934985,2019-09-05,-26.31667,31.13333,804,Clouds,overcast clouds,04d,10.99,10.63,10.99,10.99,1026,95,1026,889,10000,0.51,58,2.26,100,0.0,0.0,0.0,0.0,7200,1777014454,2026-04-24T07:07:34+00:00,1777004129,2026-04-24T04:15:29+00:00,1777044688,2026-04-24T15:31:28+00:00,SZ,stations,934985,Mbabane,200,ENE,1,mild,20.49,0,0,1777014454,2026-04-24T07:07:34+00:00,1,1.01,2.95,66.55,0.2,1.64,38.85,2.27,0.37,good,low,2026-04-24 07:07:34+00:00,2026-04-24 07:07:34+00:00,2026,4,24,7,4,0,spring,1044.05,0.5151,11275.74,1,1.01,2.95
